ID	NRPS	Terpene	Others	RiPPs	Other PKSs	PKS-NRP_Hybrids	PKSI	Saccharides
AAB-S04R3_46	0	0	1	1	0	0	0	0
AAB-S04R3_61	0	1	1	0	0	0	0	0
AAB-S04R3_65	0	0	1	0	0	0	0	0
AAB-S04R3_97	0	1	1	0	0	0	3	0
AAB-S04R4_121	0	0	2	1	0	0	0	0
AAB-S04R4_132	0	0	1	1	0	0	0	0
AAB-S04R4_149	0	0	1	0	0	0	0	0
AAB-S04R4_16	0	2	2	0	0	0	0	0
AAB-S04R4_164	0	3	1	0	0	0	0	0
AAB-S04R4_19	0	1	1	0	0	0	0	0
AAB-S04R4_233	0	2	1	0	0	0	0	0
AAB-S04R4_248	0	1	1	0	0	0	0	0
AAB-S04R4_252	0	1	1	0	0	0	0	0
AAB-S04R4_258	0	1	2	0	0	0	0	0
AAB-S04R4_276	0	0	1	0	0	0	0	0
AAB-S04R4_34	0	3	1	2	0	1	0	0
AAB-S04R4_73	0	0	1	1	0	0	0	0
AAB-S04R4_80	0	2	1	0	0	0	0	0
AAB-S04R5_32	0	0	1	0	0	0	0	0
AAB-S05R1_122	0	0	1	0	0	0	0	0
AAB-S05R1_145	0	0	1	1	0	0	0	0
AAB-S05R1_181	0	0	2	1	0	0	0	0
AAB-S05R1_223	0	2	1	3	0	0	0	0
AAB-S05R1_232	0	0	1	1	0	0	0	0
AAB-S05R1_237	0	1	2	1	0	0	0	0
AAB-S05R1_354	0	0	3	1	0	0	1	0
AAB-S05R1_401	0	2	2	0	0	0	0	0
AAB-S05R1_403	0	1	1	0	0	0	0	0
AAB-S05R4_83	0	0	1	0	0	0	0	0
AAB-S06R2_111	0	0	1	0	0	0	0	0
AAB-S06R2_167	0	0	2	0	0	0	0	0
AAB-S06R2_47	0	2	1	0	0	0	0	0
AAB-S06R3_24	0	0	1	0	0	0	0	0
AAB-S06R3_47	0	0	1	0	0	0	0	0
AAB-S06R4_127	0	0	1	0	0	0	0	0
AAB-S06R4_207	0	0	1	0	0	0	0	0
AAB-S06R4_271	0	2	2	1	0	1	0	0
AAB-S06R4_318	0	2	3	0	0	0	0	0
AAB-S06R4_56	0	2	2	1	0	0	0	0
AAB-S07R3_40	0	1	1	0	0	0	0	0
AAB-S07R3_48	0	0	3	0	0	0	0	0
AAB-S07R4_107	0	0	1	0	0	0	0	0
AAB-S07R4_114	0	0	1	0	0	0	0	0
AAB-S07R4_124	0	0	1	0	0	0	0	0
AAB-S07R4_146	0	0	1	1	0	0	0	0
AAB-S07R4_53	0	3	1	0	0	0	0	0
AAB-S08R1_104	0	0	2	0	0	0	0	0
AAB-S08R1_180	0	2	1	1	0	0	0	0
AAB-S08R1_212	0	0	3	2	0	0	0	0
AAB-S08R1_359	0	0	3	0	0	0	0	0
AAB-S08R1_375	0	1	1	2	0	0	0	0
AAB-S08R1_383	0	1	1	0	0	0	0	0
AAB-S08R1_91	0	1	1	1	0	0	0	0
AAB-S08R4_126	0	2	4	0	0	0	0	0
AAB-S08R4_2	0	3	1	0	0	0	0	0
AAB-S08R4_213	0	0	1	0	0	0	0	0
AAB-S08R4_220	0	1	1	0	0	0	0	0
AAB-S08R4_223	0	2	1	0	0	0	0	0
AAB-S08R4_252	0	0	1	0	0	0	0	0
AAB-S08R5_113	0	0	2	0	0	0	0	0
AAB-S08R5_134	0	2	1	3	0	0	0	0
AAB-S08R5_238	0	0	1	0	0	0	0	0
AAB-S08R5_24	0	0	3	1	0	0	0	0
AAB-S08R5_246	0	1	1	0	0	0	0	0
AAB-S08R5_276	0	0	1	0	0	0	0	0
AAB-S08R5_280	0	1	1	0	0	0	0	0
AAB-S08R5_299	0	0	1	2	0	0	0	0
AAB-S08R5_32	0	0	1	1	0	0	0	0
AAB-S08R5_37	0	1	2	0	0	1	0	0
AAB-S08R5_5	0	1	1	0	0	0	0	0
AAB-S09R5_11	0	0	2	3	0	0	0	0
AAB-S10R1_155	0	1	1	0	0	0	0	0
AAB-S10R1_199	0	0	1	0	0	0	0	0
AAB-S10R1_226	0	3	1	1	0	0	0	0
AAB-S10R1_29	0	0	1	0	0	0	0	0
AAB-S10R1_56	0	3	2	4	0	0	0	0
AAB-S10R1_68	0	0	1	0	0	0	0	0
AAB-S10R1_84	0	0	1	0	0	0	0	0
AAB-S10R3_178	0	2	1	0	0	0	0	0
AAB-S10R3_191	0	0	2	1	0	0	1	0
AAB-S10R3_310	0	0	2	0	0	0	0	0
AAB-S10R3_36	0	3	1	0	0	0	0	0
AAB-S10R4_5	0	0	1	0	0	0	0	0
AAB-S11R2_126	0	0	1	0	0	0	0	0
AAB-S11R3_12	0	0	1	0	0	0	0	0
AAB-S12R2_37	0	2	1	1	0	0	0	0
AAB-S13R1_159	0	3	1	2	0	0	0	0
AAB-S13R1_162	0	4	1	0	0	1	0	0
AAB-S13R1_172	0	2	1	0	0	0	0	0
AAB-S13R1_244	0	0	1	1	0	0	0	0
AAB-S13R1_51	0	2	2	0	0	0	1	0
AAB-S13R2_173	0	1	3	0	0	1	0	0
AAB-S13R2_203	0	1	1	0	0	0	0	0
AAB-S13R2_204	0	0	2	0	0	0	0	0
AAB-S13R3_146	0	1	1	0	0	0	0	0
AAB-S13R3_158	0	2	1	1	0	0	0	0
AAB-S13R3_161	0	1	2	3	0	0	0	0
AAB-S13R3_178	0	1	3	2	0	0	0	0
AAB-S13R3_192	0	1	2	0	0	0	0	0
AAB-S13R3_30	0	0	2	0	0	0	0	0
AAB-S13R3_85	0	2	3	3	0	1	0	0
AAB-S13R3_92	0	0	1	0	0	0	0	0
AAB-S14R2_103	0	0	1	0	0	0	0	0
AAB-S14R2_116	0	1	1	0	0	1	0	0
AAB-S14R2_67	0	0	2	1	0	0	0	0
AAB-S14R3_212	0	0	1	0	0	0	0	0
AAB-S14R3_59	0	0	1	1	0	0	0	0
AAB-S14R3_86	0	2	1	0	0	0	0	0
AAB-S15R1_105	0	0	1	0	0	0	0	0
AAB-S15R3_169	0	0	1	0	0	0	0	0
AAB-S15R3_29	0	5	2	1	0	0	0	0
AAB-S17R1_77	0	0	2	0	0	0	0	0
AAB-S17R2_10	0	1	2	0	0	0	0	0
AAB-S18R2_50	0	0	1	0	0	0	0	0
AAB-S19R1_147	0	0	1	0	0	0	0	0
AAB-S19R1_168	0	0	1	0	0	0	0	0
AAB-S19R1_36	0	1	2	0	0	0	0	0
AAB-S19R1_64	0	0	2	0	0	0	0	0
AAB-S19R1_68	0	0	1	0	0	0	0	0
AAB-S19R2_150	0	2	1	0	0	0	0	0
AAB-S19R2_182	0	0	1	0	0	0	0	0
AAB-S19R2_78	0	0	2	0	0	0	0	0
AAB-S19R2_91	0	0	2	0	0	0	0	0
AAB-S19R4_199	0	1	1	0	0	0	0	0
AAB-S19R4_81	0	0	2	1	0	0	0	0
AAB-S20R4_136	0	0	1	1	0	0	0	0
AAB-S20R4_18	0	1	1	0	0	0	0	0
AAB-S20R4_195	0	1	1	1	0	0	0	0
AAB-S20R4_20	0	0	1	0	0	0	0	0
AAB-S21R1_69	0	0	1	0	0	0	0	0
AAB-S21R3_112	0	1	1	0	0	0	0	0
AAB-S21R3_72	0	1	1	0	0	0	0	0
AAB-S21R4_18	0	0	1	0	0	1	0	0
AAB-S21R5_29	0	0	1	0	0	0	0	0
AAB-S22R2_54	0	0	2	0	0	0	0	0
AAB-S22R3_22	0	1	1	0	0	0	0	0
AAB-S22R5_267	0	0	1	0	0	0	0	0
AAB-S22R5_85	0	0	1	0	0	0	0	0
AAB-S23R3_15	0	1	2	1	0	0	0	0
AAB-S23R4_108	0	2	1	0	0	0	0	0
AAB-S23R4_112	0	0	1	0	0	0	0	0
AAB-S23R4_21	0	0	2	0	0	0	0	0
AAB-S23R4_221	0	1	1	1	0	0	0	0
AAB-S23R4_230	0	0	1	0	0	0	0	0
AAB-S23R4_236	0	0	1	1	0	0	0	0
AAB-S23R4_238	0	1	1	0	0	0	0	0
AAB-S23R4_27	0	3	1	0	0	0	0	0
AAB-S23R4_28	0	0	1	0	0	0	0	0
AAB-S24R1_136	0	0	1	1	0	0	0	0
AAB-S24R1_206	0	0	1	0	0	0	0	0
AAB-S24R1_22	0	0	1	0	0	0	0	0
AAB-S24R1_241	0	0	1	1	0	1	0	0
AAB-S24R1_75	0	0	1	0	0	0	0	0
AAB-S24R2_160	0	0	1	0	0	0	0	0
AAB-S24R2_195	0	1	1	0	0	0	0	0
AAB-S24R2_44	0	0	1	0	0	0	0	0
AAB-S24R3_116	0	0	1	0	0	0	0	0
AAB-S24R3_143	0	0	1	0	0	1	0	0
AAB-S24R3_148	0	1	2	1	0	0	0	0
AAB-S24R3_168	0	2	1	0	0	0	0	0
AAB-S24R4_18	0	0	1	0	0	0	0	0
AAB-S24R5_50	0	0	1	0	0	0	0	0
AAB-S25R2_19	0	0	1	0	0	0	0	0
AAB-S25R2_62	0	1	1	1	0	0	0	0
AAB-S25R2_64	0	2	1	1	0	0	0	0
AAB-S25R3_101	0	1	3	1	0	0	0	0
AAB-S25R3_153	0	0	1	0	0	0	0	0
AAB-S25R3_190	0	0	2	2	0	0	1	1
AAB-S25R3_217	0	2	1	0	0	0	0	0
AAB-S25R3_244	0	1	2	0	0	1	0	0
AAB-S25R3_258	0	1	1	0	0	0	0	0
AAB-S25R3_267	0	2	2	2	0	0	0	0
AAB-S25R3_5	0	0	1	0	0	0	0	0
AAB-S26R1_109	0	1	3	0	0	0	0	0
AAB-S26R1_193	0	0	1	1	0	0	0	0
AAB-S26R1_60	0	0	2	0	0	0	0	0
AAB-S26R2_126	0	2	1	0	0	0	0	0
AAB-S26R2_141	0	1	3	1	0	0	0	0
AAB-S26R2_168	0	0	1	0	0	0	0	0
AAB-S26R2_205	0	1	2	0	0	0	0	0
AAB-S26R2_285	0	0	1	0	0	0	0	0
AAB-S26R2_296	0	0	1	0	0	0	0	0
AAB-S26R2_314	0	1	1	1	0	0	1	0
AAB-S26R2_32	0	1	1	0	0	0	0	0
AAB-S26R2_93	0	1	1	0	0	0	0	0
AAB-S26R2_94	0	1	1	0	0	0	0	0
AAB-S26R3_102	0	0	1	1	0	0	0	0
AAB-S26R3_142	0	0	5	0	0	0	0	0
AAB-S26R3_193	0	2	1	1	0	0	0	0
AAB-S26R3_310	0	2	2	1	0	0	0	0
AAB-S26R3_317	0	0	1	2	0	0	0	1
AAB-S26R3_336	0	0	1	1	0	0	0	0
AAB-S26R3_364	0	1	4	1	0	0	0	0
AAB-S26R3_86	0	1	1	0	0	0	0	0
AAB-S26R3_95	0	0	1	0	0	0	0	0
AAB-S26R4_133	0	0	1	0	0	0	0	0
AAB-S26R4_147	0	2	1	0	0	0	0	0
AAB-S26R4_149	0	0	1	0	0	0	0	0
AAB-S26R4_163	0	0	1	1	0	0	0	0
AAB-S26R4_176	0	3	1	1	0	0	0	0
AAB-S26R4_19	0	1	3	0	0	0	0	0
AAB-S26R5_109	0	2	1	1	0	0	0	0
AAB-S26R5_168	0	1	1	1	0	0	0	0
AAB-S26R5_21	0	1	3	0	0	2	0	0
AAB-S26R5_316	0	0	2	0	0	0	0	0
AAB-S26R5_344	0	0	2	0	0	0	0	0
AAB-S26R5_349	0	0	1	0	0	0	0	0
AAB-S26R5_60	0	0	3	0	0	0	0	0
AAB-S26R5_99	0	3	2	1	0	0	0	0
AAB-S27R1_159	0	1	1	0	0	0	0	0
AAB-S27R1_34	0	2	1	0	0	0	0	0
AAB-S27R1_91	0	0	1	1	0	0	0	0
AAB-S27R2_150	0	0	1	0	0	0	0	0
AAB-S27R2_237	0	1	1	0	0	0	0	0
AAB-S27R2_258	0	2	1	0	0	0	0	0
AAB-S27R2_266	0	2	1	1	0	0	0	0
AAB-S27R4_118	0	0	1	2	0	0	0	0
AAB-S27R4_144	0	2	2	0	0	0	0	0
AAB-S27R4_237	0	1	1	0	0	0	0	0
AAB-S27R4_25	0	4	1	2	0	1	3	0
AAB-S27R4_279	0	1	2	0	0	1	0	0
AAB-S27R4_320	0	2	2	0	0	0	0	0
AAB-S27R4_52	0	0	2	0	0	1	0	0
AAB-S28R2_1	0	0	1	1	0	0	0	0
AAB-S28R2_141	0	0	1	0	0	0	0	0
AAB-S28R2_243	0	1	1	0	0	0	0	0
AAB-S28R2_332	0	0	1	0	0	0	0	0
AAB-S28R2_383	0	0	2	0	0	0	0	0
AAB-S28R2_52	0	0	2	1	0	0	0	0
AAB-S28R3_101	0	0	1	0	0	0	0	0
AAB-S28R3_128	0	0	1	1	0	0	0	0
AAB-S28R3_71	0	1	1	0	0	0	1	0
AAB-S28R4_136	0	1	1	0	0	0	1	0
AAB-S28R4_138	0	0	2	1	0	0	0	0
AAB-S28R4_58	0	2	1	1	0	0	0	0
AAB-S28R4_82	0	0	1	0	0	0	0	0
AAB-S28R5_102	0	1	1	0	0	0	0	0
AAB-S29R1_18	0	1	1	0	0	1	2	0
AAB-S29R1_200	0	0	2	1	0	0	0	0
AAB-S29R1_223	0	1	1	2	0	0	0	0
AAB-S29R2_120	0	0	2	1	0	0	0	0
AAB-S29R3_187	0	0	1	0	0	0	0	0
AAB-S29R3_209	0	1	1	0	0	1	0	0
AAB-S29R3_33	0	1	2	0	0	1	0	0
AAB-S29R3_47	0	4	2	0	0	1	1	0
AAB-S29R4_113	0	0	2	0	0	0	0	0
AAB-S29R4_244	0	1	1	1	0	0	0	0
AAB-S29R4_25	0	0	1	0	0	0	0	0
AAB-S29R4_48	0	0	2	1	0	0	0	0
AAB-S31R1_27	0	0	1	0	0	0	0	0
AAB-S31R2_162	0	1	1	0	0	2	2	0
AAB-S31R2_64	0	1	2	0	0	0	0	0
AAB-S31R3_52	0	0	2	0	0	0	0	0
AAB-S32R2_31	0	2	2	1	0	0	0	0
AAB-S33R1_121	0	1	2	0	0	0	0	0
AAB-S33R1_139	0	1	1	0	0	0	0	0
AAB-S33R2_50	0	0	1	0	0	0	0	0
AAB-S33R3_127	0	0	1	0	0	0	0	0
AAB-S33R3_89	0	0	1	1	0	0	0	0
ANP-S42R2_11	0	0	2	0	0	0	0	0
ANP-S42R2_160	0	1	1	0	0	0	0	0
ANP-S42R2_67	0	2	1	1	0	0	0	0
ANP-S42R2_87	0	0	1	0	0	0	0	0
ANP-S42R4_107	0	0	1	0	0	0	0	0
ANP-S42R4_203	0	0	1	0	0	0	0	0
ANP-S42R4_233	0	0	3	2	0	0	0	0
ANP-S42R4_98	0	2	1	0	0	0	0	0
ANP-S43R1_1	0	0	2	1	0	0	0	0
ANP-S43R1_67	0	1	5	1	0	0	0	0
ANP-S43R2_141	0	0	1	0	0	0	0	0
ANP-S43R2_23	0	1	1	0	0	0	0	0
ANP-S43R2_45	0	0	2	0	0	0	0	0
ANP-S43R5_103	0	0	1	0	0	0	0	0
ANP-S43R5_151	0	0	1	0	0	0	0	0
DAS-S51R4_155	0	1	2	1	0	0	0	0
DAS-S51R4_93	0	2	1	0	0	0	0	0
DAS-S51R4_99	0	0	1	0	0	0	0	0
DAS-S51R5_129	0	3	1	1	0	0	0	0
DAS-S51R5_28	0	1	1	0	0	0	0	0
DAS-S52R1_10	0	2	2	2	0	0	0	0
DAS-S52R1_41	0	0	1	0	0	1	0	0
DAS-S52R1_81	0	0	2	0	0	0	0	0
DAS-S52R3_109	0	1	2	0	0	0	0	0
DAS-S52R3_156	0	0	1	1	0	0	0	0
DAS-S52R3_166	0	0	1	0	0	0	0	0
DAS-S52R3_243	0	0	1	0	0	0	0	0
DAS-S52R3_269	0	3	2	0	0	0	0	0
DAS-S52R3_62	0	0	1	0	0	0	0	0
DAS-S52R4_31	0	0	1	0	0	0	0	0
DAS-S52R4_90	0	0	1	1	0	0	0	0
DAS-S52R5_4	0	0	1	0	0	0	0	0
DAS-S52R5_69	0	0	1	0	0	0	0	0
DAS-S53R2_67	0	0	1	1	0	0	0	0
DAS-S53R5_147	0	0	1	0	0	0	0	0
JFJ-S34R1_16	0	2	1	0	0	0	1	0
JFJ-S34R1_194	0	0	1	0	0	0	0	0
JFJ-S34R3_119	0	1	1	1	0	0	0	0
JFJ-S34R3_14	0	0	1	0	0	0	0	0
JFJ-S34R3_157	0	0	1	0	0	0	0	0
JFJ-S34R3_31	0	0	1	0	0	0	0	0
JFJ-S34R3_64	0	0	1	0	0	0	0	0
JFJ-S34R4_215	0	0	1	0	0	0	0	0
JFJ-S35R2_13	0	0	1	0	0	0	0	0
JFJ-S35R2_132	0	1	1	1	0	0	0	0
JFJ-S35R2_138	0	0	1	0	0	0	0	0
JFJ-S35R2_40	0	0	1	0	0	0	0	0
JFJ-S35R2_72	0	1	1	1	0	0	0	0
JFJ-S35R4_127	0	0	1	0	0	0	0	0
JFJ-S36R1_102	0	1	1	0	0	0	0	0
JFJ-S36R1_164	0	0	1	0	0	0	0	0
JFJ-S36R1_209	0	0	1	0	0	0	0	0
JFJ-S36R1_215	0	0	1	0	0	0	0	0
JFJ-S36R3_123	0	0	1	0	0	0	1	0
JFJ-S36R3_187	0	0	1	0	0	0	0	0
JFJ-S36R3_212	0	2	1	1	0	0	0	0
JFJ-S36R3_89	0	3	1	0	0	0	0	0
JFJ-S36R4_105	0	0	1	0	0	0	0	0
JFJ-S36R4_96	0	0	1	0	0	0	0	0
JFJ-S36R5_205	0	0	1	1	0	0	0	0
JFJ-S37R1_124	0	0	1	1	0	0	0	0
JFJ-S37R1_15	0	2	1	1	0	0	0	0
JFJ-S37R1_163	0	0	1	0	0	1	0	0
JFJ-S37R5_77	0	0	1	1	0	0	0	0
JFJ-S38R2_158	0	1	1	0	0	0	0	0
JFJ-S38R5_159	0	0	2	0	0	0	0	0
JFJ-S38R5_161	0	0	1	0	0	0	0	0
KKK-S54R1_142	0	0	1	0	0	0	0	0
KKK-S54R3_49	0	1	2	1	0	0	0	0
KKK-S55R1_69	0	0	1	0	0	0	0	0
KKK-S55R1_73	0	0	1	0	0	0	0	0
KKK-S55R2_215	0	1	2	0	0	1	0	0
KKK-S55R2_47	0	0	2	0	0	0	0	0
KKK-S55R3_145	0	2	1	0	0	0	0	0
KKK-S55R3_188	0	0	1	0	0	0	0	0
KKK-S56R1_120	0	0	1	0	0	0	0	0
KKK-S56R2_15	0	0	1	0	0	0	0	0
KKK-S56R2_200	0	1	1	0	0	0	0	0
KKK-S56R2_240	0	0	1	0	0	0	0	0
KKK-S56R3_65	0	0	1	0	0	1	0	0
KKK-S57R1_131	0	0	1	0	0	0	0	0
KKK-S57R1_33	0	0	1	1	0	0	0	0
KKK-S58R3_10	0	1	1	2	0	0	0	0
KKK-S58R3_25	0	0	1	0	0	0	0	0
KKK-S61R3_9	0	1	1	1	0	0	0	0
LAL-S44R1_127	0	2	1	0	0	0	0	0
LAL-S44R2_135	0	1	1	0	0	0	0	0
LAL-S44R2_219	0	0	1	0	0	0	0	0
LAL-S44R2_291	0	0	1	0	0	0	0	0
LAL-S44R3_23	0	1	1	0	0	0	0	0
LAL-S44R4_68	0	1	2	1	0	0	0	0
LAL-S44R5_151	0	2	1	1	0	0	0	0
LAL-S44R5_16	0	0	1	0	0	0	0	0
LAL-S45R1_14	0	0	1	0	0	0	0	0
LAL-S45R4_33	0	0	2	0	0	0	0	0
NKL-S46R1_202	0	0	1	0	0	0	0	0
NKL-S46R1_76	0	0	2	0	0	0	0	0
NKL-S46R2_29	0	1	1	0	0	0	0	0
NKL-S47R2_82	0	0	1	1	0	0	0	0
PGN-S62R1_141	0	0	1	0	0	0	0	0
PGN-S62R1_22	0	0	2	0	0	0	0	0
PGN-S62R1_82	0	0	1	0	0	0	0	0
PLA-S39R1_63	0	0	1	0	0	0	0	0
PLA-S39R1_77	0	2	1	0	0	0	0	0
PLA-S39R2_86	0	1	1	0	0	0	0	0
PLA-S39R3_20	0	0	1	0	0	0	0	0
PLA-S39R5_168	0	2	2	0	0	0	0	0
PLA-S39R5_183	0	0	2	1	0	0	0	0
PLA-S39R5_22	0	1	1	0	0	0	0	0
PLA-S39R5_34	0	0	1	0	0	0	0	0
PLA-S39R5_68	0	0	1	1	0	0	0	0
PLA-S40R1_2	0	1	3	0	0	0	0	0
PLA-S40R1_23	0	0	1	0	0	0	0	0
PLA-S40R1_56	0	0	2	0	0	0	1	0
PLA-S40R1_61	0	1	1	2	0	0	0	0
PLA-S40R3_75	0	0	3	3	0	1	1	0
PLA-S40R4_43	0	1	1	0	0	0	0	0
PLA-S40R4_51	0	1	2	1	0	0	0	0
PLA-S40R4_82	0	1	2	0	0	0	0	0
PLA-S40R4_92	0	0	1	1	0	0	0	0
TUW-S63R4_11	0	0	1	0	0	0	0	0
TUW-S63R4_34	0	1	4	0	0	0	0	0
TUW-S63R5_7	0	1	1	0	0	0	0	0
TUW-S64R1_107	0	1	1	0	0	0	0	0
TUW-S64R1_35	0	1	1	3	0	0	0	0
TUW-S64R1_45	0	0	2	0	0	0	0	0
TUW-S64R1_69	0	0	1	0	0	0	0	0
TUW-S64R3_120	0	0	1	0	0	0	0	0
TUW-S64R3_121	0	2	1	0	0	0	0	0
TUW-S64R3_19	0	0	3	1	0	0	0	0
TUW-S64R4_106	0	0	3	0	0	0	0	0
TUW-S64R4_16	0	0	1	0	0	0	0	0
TUW-S64R4_205	0	1	1	1	0	0	0	0
TUW-S64R5_115	0	3	1	0	0	0	0	0
TUW-S64R5_68	0	0	2	0	0	0	0	0
TUW-S65R2_25	0	0	1	0	0	0	0	0
TUW-S65R4_180	0	1	1	0	0	0	0	0
TUW-S65R4_210	0	0	2	0	0	0	0	0
TUW-S65R4_91	0	1	1	1	0	0	0	0
VJW-S48R1_137	0	1	2	0	0	0	0	0
VJW-S48R1_24	0	1	1	0	0	0	0	0
VJW-S48R1_31	0	2	1	0	0	0	0	0
VJW-S48R3_172	0	0	1	1	0	0	0	0
VJW-S48R3_173	0	0	1	0	0	0	0	0
VJW-S48R3_66	0	1	1	0	0	0	0	0
VJW-S48R5_124	0	0	1	0	0	0	0	0
VJW-S49R3_42	0	0	1	0	0	0	0	0
VJW-S49R5_6	0	3	2	0	0	0	0	0
VJW-S50R1_12	0	0	2	0	0	0	0	0
VJW-S50R1_169	0	0	1	0	0	0	0	0
VJW-S50R2_100	0	1	2	0	0	1	0	0
AAB-S01R1_14	0	0	0	0	0	1	0	0
AAB-S01R5_75	0	1	0	0	0	1	0	0
AAB-S02R4_159	0	0	0	0	0	1	0	0
AAB-S04R4_65	0	0	0	0	0	1	0	0
AAB-S05R1_165	0	0	0	0	0	1	0	0
AAB-S06R2_104	0	3	0	0	0	1	0	0
AAB-S06R2_22	0	1	0	4	0	1	0	0
AAB-S06R4_218	0	0	0	0	0	1	0	0
AAB-S08R1_323	0	1	0	0	0	1	0	0
AAB-S08R1_393	0	1	0	0	0	1	0	0
AAB-S08R4_17	0	0	0	0	0	1	0	0
AAB-S09R4_33	0	0	0	1	0	1	0	0
AAB-S10R1_285	0	0	0	0	0	1	0	0
AAB-S10R3_2	0	1	0	0	0	1	0	0
AAB-S13R1_150	0	3	0	0	0	1	0	0
AAB-S13R1_99	0	1	0	0	0	1	0	0
AAB-S17R1_5	0	1	0	0	0	1	0	0
AAB-S17R1_68	0	0	0	0	0	1	0	0
AAB-S17R1_71	0	0	0	0	0	1	1	0
AAB-S19R2_140	0	1	0	1	0	1	0	0
AAB-S24R4_172	0	1	0	1	0	1	0	0
AAB-S25R3_55	0	1	0	0	0	2	0	0
AAB-S26R3_294	0	0	0	0	0	1	0	0
AAB-S28R2_118	0	0	0	0	0	1	0	0
AAB-S28R4_160	0	2	0	1	0	1	0	0
AAB-S29R3_75	0	0	0	1	0	1	0	0
AAB-S29R5_177	0	3	0	1	0	1	0	0
AAB-S33R2_120	0	2	0	0	0	1	0	0
ANP-S43R5_215	0	1	0	0	0	1	0	0
DAS-S52R1_86	0	1	0	0	0	1	0	0
DAS-S52R5_106	0	1	0	0	0	1	0	0
DAS-S52R5_118	0	4	0	0	0	1	0	0
DAS-S52R5_123	0	4	0	0	0	1	0	0
JFJ-S35R3_145	0	0	0	0	0	1	0	0
JFJ-S36R1_239	0	0	0	0	0	1	0	0
JFJ-S36R1_43	0	0	0	0	0	1	0	0
JFJ-S36R3_242	0	0	0	0	0	1	1	0
JFJ-S38R4_74	0	0	0	0	0	1	0	0
KKK-S54R3_104	0	0	0	0	0	1	0	0
KKK-S55R1_31	0	1	0	0	0	1	0	0
KKK-S55R2_177	0	0	0	0	0	1	0	0
KKK-S55R2_249	0	3	0	0	0	1	1	0
LAL-S45R4_115	0	0	0	1	0	1	0	0
LAL-S45R4_79	0	0	0	0	0	1	0	0
NKL-S47R3_57	0	2	0	0	0	1	0	0
PLA-S39R1_132	0	0	0	0	0	1	0	0
PLA-S39R3_98	0	0	0	0	0	1	2	0
TUW-S63R3_83	0	0	0	1	0	3	0	0
TUW-S64R5_119	0	1	0	0	0	1	1	0
VJW-S48R4_130	0	2	0	0	0	1	0	0
VJW-S49R4_26	0	0	0	0	0	1	0	0
VJW-S50R1_166	0	0	0	0	0	1	0	0
AAB-S01R2_6	0	0	0	0	0	0	2	0
AAB-S01R3_91	0	0	0	1	0	0	1	0
AAB-S02R4_258	0	0	0	2	0	0	1	0
AAB-S02R5_106	0	0	0	0	0	0	1	0
AAB-S03R1_162	0	0	0	1	0	0	1	0
AAB-S03R2_216	0	1	0	0	0	0	1	0
AAB-S03R2_48	0	0	0	0	0	0	1	0
AAB-S04R5_114	0	1	0	5	0	0	1	0
AAB-S05R1_376	0	2	0	0	0	0	1	0
AAB-S06R3_61	0	1	0	0	0	0	1	0
AAB-S07R3_9	0	1	0	0	0	0	1	0
AAB-S10R1_74	0	2	0	0	0	0	1	0
AAB-S13R3_59	0	0	0	0	0	0	1	0
AAB-S19R2_47	0	0	0	0	0	0	1	0
AAB-S22R3_10	0	0	0	0	0	0	1	0
AAB-S22R5_12	0	0	0	0	0	0	1	0
AAB-S24R1_61	0	2	0	0	0	0	1	0
AAB-S24R5_90	0	0	0	0	0	0	1	0
AAB-S25R3_168	0	1	0	0	0	0	1	0
AAB-S25R3_21	0	0	0	0	0	0	1	0
AAB-S26R2_240	0	2	0	1	0	0	2	0
AAB-S26R2_313	0	1	0	0	0	0	1	0
AAB-S26R5_48	0	2	0	1	0	0	2	0
AAB-S27R4_102	0	1	0	0	0	0	1	0
AAB-S27R4_106	0	0	0	0	0	0	1	0
AAB-S29R5_159	0	0	0	0	0	0	1	0
ANP-S42R4_68	0	0	0	0	0	0	1	0
DAS-S52R3_194	0	0	0	0	0	0	2	0
DAS-S52R3_26	0	1	0	1	0	0	1	0
DAS-S52R4_24	0	0	0	3	0	0	1	0
DAS-S53R5_238	0	0	0	0	0	0	1	0
JFJ-S35R1_16	0	0	0	0	0	0	1	0
JFJ-S35R2_20	0	0	0	0	0	0	1	0
JFJ-S35R3_11	0	1	0	0	0	0	1	0
JFJ-S36R3_219	0	0	0	0	0	0	2	0
JFJ-S36R3_82	0	0	0	0	0	0	1	0
JFJ-S36R5_36	0	2	0	0	0	0	1	0
JFJ-S38R4_202	0	2	0	0	0	0	1	0
KKK-S56R1_181	0	0	0	0	0	0	1	0
KKK-S56R1_197	0	2	0	0	0	0	1	0
KKK-S58R3_133	0	0	0	0	0	0	1	0
KKK-S59R2_35	0	0	0	0	0	0	1	0
LAL-S44R1_153	0	2	0	0	0	0	1	0
LAL-S45R1_57	0	0	0	0	0	0	1	0
LAL-S45R4_69	0	1	0	0	0	0	1	0
PGN-S62R1_100	0	0	0	0	0	0	1	0
PLA-S39R3_44	0	3	0	0	0	0	1	0
TUW-S64R3_112	0	0	0	0	0	0	1	0
TUW-S64R5_103	0	0	0	0	0	0	2	0
TUW-S64R5_140	0	0	0	0	0	0	1	0
TUW-S65R3_121	0	1	0	0	0	0	2	0
AAB-S01R1_183	0	1	0	1	0	0	0	0
